Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,City,State,Region,Category,Sub-Category,Sales
CA-2018-164378,2018-07-15,18/07/2018,Second Class,Michelle Moray,Consumer,New York City,New York,East,Office Supplies,Labels,7.83
CA-2018-164378,2018-07-15,18/07/2018,Second Class,Michelle Moray,Consumer,New York City,New York,East,Technology,Accessories,41.9
CA-2018-164378,2018-07-15,18/07/2018,Second Class,Michelle Moray,Consumer,New York City,New York,East,Furniture,Chairs,664.146
CA-2018-164378,2018-07-15,18/07/2018,Second Class,Michelle Moray,Consumer,New York City,New York,East,Office Supplies,Paper,8.96
CA-2018-127782,2018-11-02,06/11/2018,Standard Class,Thea Hudgings,Corporate,Philadelphia,Pennsylvania,East,Furniture,Furnishings,3.312
CA-2018-127782,2018-11-02,06/11/2018,Standard Class,Thea Hudgings,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Appliances,20.136
CA-2018-127782,2018-11-02,06/11/2018,Standard Class,Thea Hudgings,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Envelopes,8.856
CA-2018-127782,2018-11-02,06/11/2018,Standard Class,Thea Hudgings,Corporate,Philadelphia,Pennsylvania,East,Technology,Phones,859.2
US-2017-162026,2017-10-08,08/10/2017,Same Day,Joel Eaton,Consumer,Los Angeles,California,West,Office Supplies,Paper,61.96
CA-2017-150000,2017-04-08,14/04/2017,Standard Class,Patrick Gardner,Consumer,Smyrna,Georgia,South,Office Supplies,Envelopes,17.92
CA-2016-168529,2016-10-08,12/10/2016,Standard Class,Maria Bertelson,Consumer,San Francisco,California,West,Furniture,Furnishings,145.9
US-2018-152569,2018-05-15,20/05/2018,Standard Class,Joy Daniels,Consumer,Chicago,Illinois,Central,Office Supplies,Paper,56.704
US-2018-152569,2018-05-15,20/05/2018,Standard Class,Joy Daniels,Consumer,Chicago,Illinois,Central,Technology,Phones,11.12
US-2015-137680,2015-02-24,02/03/2015,Standard Class,Jennifer Halladay,Consumer,Medford,Oregon,West,Office Supplies,Paper,32.896
US-2015-137680,2015-02-24,02/03/2015,Standard Class,Jennifer Halladay,Consumer,Medford,Oregon,West,Office Supplies,Paper,22.776
CA-2016-103177,2016-05-30,01/06/2016,First Class,Edward Nazzal,Consumer,New York City,New York,East,Technology,Phones,239.97
CA-2016-103177,2016-05-30,01/06/2016,First Class,Edward Nazzal,Consumer,New York City,New York,East,Office Supplies,Appliances,160.32
CA-2016-103177,2016-05-30,01/06/2016,First Class,Edward Nazzal,Consumer,New York City,New York,East,Technology,Phones,128.85
US-2017-138408,2017-11-18,21/11/2017,Second Class,Karen Carlisle,Corporate,Huntsville,Alabama,South,Technology,Accessories,1319.96
CA-2018-117667,2018-12-04,09/12/2018,Standard Class,Michael Stewart,Corporate,Philadelphia,Pennsylvania,East,Furniture,Chairs,239.96
CA-2018-117667,2018-12-04,09/12/2018,Standard Class,Michael Stewart,Corporate,Philadelphia,Pennsylvania,East,Furniture,Furnishings,54.768
CA-2018-117667,2018-12-04,09/12/2018,Standard Class,Michael Stewart,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Art,13.392
CA-2018-117667,2018-12-04,09/12/2018,Standard Class,Michael Stewart,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Paper,23.92
CA-2018-117667,2018-12-04,09/12/2018,Standard Class,Michael Stewart,Corporate,Philadelphia,Pennsylvania,East,Technology,Accessories,255.968
CA-2017-110982,2017-06-05,07/06/2017,First Class,Chloris Kastensmidt,Consumer,Santa Clara,California,West,Office Supplies,Binders,21.552
CA-2017-110982,2017-06-05,07/06/2017,First Class,Chloris Kastensmidt,Consumer,Santa Clara,California,West,Office Supplies,Appliances,58.24
CA-2017-147123,2017-12-10,12/12/2017,First Class,Sanjit Jacobs,Home Office,Long Beach,California,West,Office Supplies,Paper,80.28
CA-2018-154501,2018-04-30,05/05/2018,Standard Class,Erin Ashbrook,Corporate,Los Angeles,California,West,Office Supplies,Art,9.78
CA-2018-166933,2018-04-24,28/04/2018,Standard Class,Michael Granlund,Home Office,Santa Barbara,California,West,Office Supplies,Fasteners,1.81
CA-2016-142055,2016-05-08,10/05/2016,First Class,Alejandro Ballentine,Home Office,New York City,New York,East,Office Supplies,Paper,37.94
CA-2016-137106,2016-03-31,04/04/2016,Standard Class,Scott Cohen,Corporate,Jacksonville,Florida,South,Technology,Phones,79.96
CA-2018-136609,2018-08-06,11/08/2018,Standard Class,Todd Boyes,Corporate,Cedar Hill,Texas,Central,Office Supplies,Paper,115.296
CA-2018-160885,2018-12-02,06/12/2018,Standard Class,Juliana Krohn,Consumer,Omaha,Nebraska,Central,Technology,Phones,2479.96
US-2017-167472,2017-06-06,07/06/2017,First Class,Clytie Kelty,Consumer,Little Rock,Arkansas,South,Technology,Accessories,179.94
US-2017-167472,2017-06-06,07/06/2017,First Class,Clytie Kelty,Consumer,Little Rock,Arkansas,South,Technology,Accessories,26.85
US-2017-167472,2017-06-06,07/06/2017,First Class,Clytie Kelty,Consumer,Little Rock,Arkansas,South,Technology,Accessories,323.37
US-2017-167472,2017-06-06,07/06/2017,First Class,Clytie Kelty,Consumer,Little Rock,Arkansas,South,Office Supplies,Paper,59.94
US-2017-167472,2017-06-06,07/06/2017,First Class,Clytie Kelty,Consumer,Little Rock,Arkansas,South,Office Supplies,Binders,64.14
US-2017-167472,2017-06-06,07/06/2017,First Class,Clytie Kelty,Consumer,Little Rock,Arkansas,South,Office Supplies,Binders,11.67
US-2017-167472,2017-06-06,07/06/2017,First Class,Clytie Kelty,Consumer,Little Rock,Arkansas,South,Office Supplies,Paper,12.96
CA-2016-120551,2016-04-13,20/04/2016,Standard Class,Sonia Sunley,Consumer,Norfolk,Nebraska,Central,Office Supplies,Binders,17.43
US-2018-150595,2018-05-22,26/05/2018,Standard Class,Laurel Elliston,Consumer,Chicago,Illinois,Central,Furniture,Chairs,181.986
US-2018-150595,2018-05-22,26/05/2018,Standard Class,Laurel Elliston,Consumer,Chicago,Illinois,Central,Office Supplies,Binders,1.592
US-2018-150595,2018-05-22,26/05/2018,Standard Class,Laurel Elliston,Consumer,Chicago,Illinois,Central,Office Supplies,Supplies,22.344
CA-2017-134936,2017-12-19,25/12/2017,Standard Class,Erin Smith,Corporate,Tucson,Arizona,West,Furniture,Tables,455.97
CA-2017-134936,2017-12-19,25/12/2017,Standard Class,Erin Smith,Corporate,Tucson,Arizona,West,Office Supplies,Binders,10.44
CA-2017-134936,2017-12-19,25/12/2017,Standard Class,Erin Smith,Corporate,Tucson,Arizona,West,Office Supplies,Binders,5.214
CA-2018-102967,2018-09-22,26/09/2018,Standard Class,Michael Granlund,Home Office,Concord,New Hampshire,East,Office Supplies,Storage,67.4
CA-2018-151008,2018-09-07,08/09/2018,First Class,Justin MacKendrick,Consumer,Draper,Utah,West,Furniture,Furnishings,25.16
CA-2018-151008,2018-09-07,08/09/2018,First Class,Justin MacKendrick,Consumer,Draper,Utah,West,Technology,Phones,126.56
CA-2015-159800,2015-11-28,01/12/2015,First Class,Sheri Gordon,Consumer,San Francisco,California,West,Office Supplies,Appliances,43.68
CA-2015-159800,2015-11-28,01/12/2015,First Class,Sheri Gordon,Consumer,San Francisco,California,West,Technology,Accessories,139.93
US-2015-159618,2015-11-12,16/11/2015,Standard Class,Darren Budd,Corporate,Houston,Texas,Central,Office Supplies,Art,2.672
US-2015-159618,2015-11-12,16/11/2015,Standard Class,Darren Budd,Corporate,Houston,Texas,Central,Office Supplies,Supplies,16.656
US-2015-159618,2015-11-12,16/11/2015,Standard Class,Darren Budd,Corporate,Houston,Texas,Central,Technology,Accessories,79.512
US-2015-159618,2015-11-12,16/11/2015,Standard Class,Darren Budd,Corporate,Houston,Texas,Central,Office Supplies,Paper,36.288
US-2015-159618,2015-11-12,16/11/2015,Standard Class,Darren Budd,Corporate,Houston,Texas,Central,Furniture,Bookcases,67.9932
CA-2018-116113,2018-10-02,06/10/2018,Second Class,Jane Waco,Corporate,Montgomery,Alabama,South,Furniture,Furnishings,10.16
CA-2016-125066,2016-12-14,18/12/2016,Standard Class,Keith Dawkins,Corporate,Jackson,Mississippi,South,Furniture,Furnishings,6.16
CA-2016-125066,2016-12-14,18/12/2016,Standard Class,Keith Dawkins,Corporate,Jackson,Mississippi,South,Office Supplies,Art,56.3
US-2016-114741,2016-12-06,10/12/2016,Standard Class,Ivan Liston,Consumer,North Las Vegas,Nevada,West,Office Supplies,Paper,6.48
US-2016-114741,2016-12-06,10/12/2016,Standard Class,Ivan Liston,Consumer,North Las Vegas,Nevada,West,Office Supplies,Storage,1325.85
US-2016-114741,2016-12-06,10/12/2016,Standard Class,Ivan Liston,Consumer,North Las Vegas,Nevada,West,Office Supplies,Labels,14.94
CA-2018-133263,2018-03-31,02/04/2018,Second Class,Jim Epp,Corporate,Atlanta,Georgia,South,Office Supplies,Binders,34.54
CA-2018-133263,2018-03-31,02/04/2018,Second Class,Jim Epp,Corporate,Atlanta,Georgia,South,Technology,Copiers,2999.95
CA-2018-133263,2018-03-31,02/04/2018,Second Class,Jim Epp,Corporate,Atlanta,Georgia,South,Office Supplies,Binders,64.12
CA-2018-157966,2018-03-13,13/03/2018,Same Day,Stephanie Ulpright,Home Office,Chicago,Illinois,Central,Office Supplies,Art,19.456
CA-2018-157966,2018-03-13,13/03/2018,Same Day,Stephanie Ulpright,Home Office,Chicago,Illinois,Central,Technology,Machines,209.986
CA-2018-157966,2018-03-13,13/03/2018,Same Day,Stephanie Ulpright,Home Office,Chicago,Illinois,Central,Office Supplies,Art,29.76
CA-2018-157966,2018-03-13,13/03/2018,Same Day,Stephanie Ulpright,Home Office,Chicago,Illinois,Central,Furniture,Chairs,89.768
CA-2018-157966,2018-03-13,13/03/2018,Same Day,Stephanie Ulpright,Home Office,Chicago,Illinois,Central,Technology,Copiers,959.984
CA-2018-157966,2018-03-13,13/03/2018,Same Day,Stephanie Ulpright,Home Office,Chicago,Illinois,Central,Office Supplies,Paper,15.552
CA-2018-157966,2018-03-13,13/03/2018,Same Day,Stephanie Ulpright,Home Office,Chicago,Illinois,Central,Technology,Phones,34.36
CA-2015-151162,2015-12-05,09/12/2015,Standard Class,Erin Ashbrook,Corporate,Columbus,Ohio,East,Office Supplies,Paper,98.376
CA-2015-151162,2015-12-05,09/12/2015,Standard Class,Erin Ashbrook,Corporate,Columbus,Ohio,East,Office Supplies,Binders,29.94
CA-2015-151162,2015-12-05,09/12/2015,Standard Class,Erin Ashbrook,Corporate,Columbus,Ohio,East,Office Supplies,Paper,17.472
CA-2015-151162,2015-12-05,09/12/2015,Standard Class,Erin Ashbrook,Corporate,Columbus,Ohio,East,Technology,Phones,36.738
CA-2015-151162,2015-12-05,09/12/2015,Standard Class,Erin Ashbrook,Corporate,Columbus,Ohio,East,Technology,Phones,179.94
CA-2017-136686,2017-12-12,16/12/2017,Standard Class,Roy Französisch,Consumer,Pasadena,California,West,Furniture,Furnishings,383.64
CA-2017-136686,2017-12-12,16/12/2017,Standard Class,Roy Französisch,Consumer,Pasadena,California,West,Office Supplies,Appliances,56.52
CA-2018-137498,2018-09-09,14/09/2018,Second Class,Liz Carlisle,Consumer,Los Angeles,California,West,Office Supplies,Art,6.56
CA-2018-137498,2018-09-09,14/09/2018,Second Class,Liz Carlisle,Consumer,Los Angeles,California,West,Furniture,Chairs,243.92
CA-2018-137498,2018-09-09,14/09/2018,Second Class,Liz Carlisle,Consumer,Los Angeles,California,West,Office Supplies,Paper,47.52
CA-2018-163818,2018-10-04,08/10/2018,Standard Class,Paul Stevenson,Home Office,Clinton,Maryland,East,Furniture,Furnishings,19.98
CA-2017-161158,2017-05-09,13/05/2017,Standard Class,Paul Stevenson,Home Office,New York City,New York,East,Office Supplies,Art,8.0
CA-2015-116673,2015-12-15,19/12/2015,Second Class,Jas O'Carroll,Consumer,San Diego,California,West,Furniture,Furnishings,6.16
CA-2018-105333,2018-11-30,04/12/2018,Standard Class,Victor Preis,Home Office,New York City,New York,East,Office Supplies,Storage,83.56
CA-2018-105333,2018-11-30,04/12/2018,Standard Class,Victor Preis,Home Office,New York City,New York,East,Technology,Phones,546.06
CA-2018-105333,2018-11-30,04/12/2018,Standard Class,Victor Preis,Home Office,New York City,New York,East,Office Supplies,Storage,269.49
CA-2016-149993,2016-03-19,20/03/2016,First Class,Guy Armstrong,Consumer,Lancaster,California,West,Office Supplies,Fasteners,10.9
CA-2015-168158,2015-07-19,24/07/2015,Standard Class,Eugene Moren,Home Office,Great Falls,Montana,West,Office Supplies,Binders,6.096
CA-2017-115224,2017-12-08,11/12/2017,Second Class,Doug Bickford,Consumer,San Francisco,California,West,Office Supplies,Storage,34.05
CA-2017-115224,2017-12-08,11/12/2017,Second Class,Doug Bickford,Consumer,San Francisco,California,West,Office Supplies,Storage,352.38
CA-2015-164742,2015-10-13,18/10/2015,Second Class,Marina Lichtenstein,Corporate,Lakewood,New Jersey,East,Furniture,Chairs,245.98
CA-2015-164742,2015-10-13,18/10/2015,Second Class,Marina Lichtenstein,Corporate,Lakewood,New Jersey,East,Office Supplies,Binders,18.94
US-2018-108014,2018-11-19,25/11/2018,Standard Class,Jennifer Halladay,Consumer,Cleveland,Ohio,East,Office Supplies,Binders,59.913
CA-2018-160325,2018-09-24,24/09/2018,Same Day,Bart Pistole,Corporate,Lawrence,Massachusetts,East,Technology,Phones,391.98
CA-2018-160325,2018-09-24,24/09/2018,Same Day,Bart Pistole,Corporate,Lawrence,Massachusetts,East,Technology,Phones,437.85
CA-2016-159779,2016-09-25,29/09/2016,Standard Class,Sarah Brown,Consumer,Concord,New Hampshire,East,Office Supplies,Binders,68.62
CA-2018-151176,2018-02-13,20/02/2018,Standard Class,Stewart Visinsky,Consumer,Baltimore,Maryland,East,Office Supplies,Supplies,25.02
CA-2018-151176,2018-02-13,20/02/2018,Standard Class,Stewart Visinsky,Consumer,Baltimore,Maryland,East,Office Supplies,Art,10.71
CA-2015-108903,2015-10-03,03/10/2015,Same Day,Denny Ordway,Consumer,Columbus,Ohio,East,Office Supplies,Art,55.984
CA-2015-108903,2015-10-03,03/10/2015,Same Day,Denny Ordway,Consumer,Columbus,Ohio,East,Office Supplies,Envelopes,14.48
CA-2015-108903,2015-10-03,03/10/2015,Same Day,Denny Ordway,Consumer,Columbus,Ohio,East,Technology,Accessories,142.488
CA-2017-117919,2017-08-27,29/08/2017,Second Class,Todd Boyes,Corporate,Houston,Texas,Central,Office Supplies,Storage,14.16
CA-2017-117919,2017-08-27,29/08/2017,Second Class,Todd Boyes,Corporate,Houston,Texas,Central,Office Supplies,Paper,79.92
CA-2016-142475,2016-12-03,07/12/2016,Standard Class,Bill Stewart,Corporate,New York City,New York,East,Office Supplies,Binders,590.352
CA-2017-134516,2017-09-20,25/09/2017,Standard Class,Filia McAdams,Corporate,Greensboro,North Carolina,South,Furniture,Furnishings,17.088
CA-2017-134516,2017-09-20,25/09/2017,Standard Class,Filia McAdams,Corporate,Greensboro,North Carolina,South,Furniture,Chairs,98.392
CA-2018-105193,2018-03-25,31/03/2018,Standard Class,John Lee,Consumer,New York City,New York,East,Office Supplies,Art,11.05
CA-2016-168634,2016-12-06,11/12/2016,Standard Class,Art Ferguson,Consumer,San Francisco,California,West,Office Supplies,Appliances,7.78
CA-2018-117198,2018-08-31,05/09/2018,Standard Class,Barry Gonzalez,Consumer,Monroe,Louisiana,South,Technology,Accessories,659.9
CA-2016-145828,2016-10-05,07/10/2016,First Class,Maria Bertelson,Consumer,Cincinnati,Ohio,East,Technology,Accessories,53.04
CA-2018-121027,2018-08-18,22/08/2018,Standard Class,Helen Wasserman,Corporate,Seattle,Washington,West,Technology,Accessories,843.9
CA-2018-121027,2018-08-18,22/08/2018,Standard Class,Helen Wasserman,Corporate,Seattle,Washington,West,Technology,Accessories,1496.16
CA-2017-147431,2017-02-02,07/02/2017,Standard Class,Adrian Barton,Consumer,New York City,New York,East,Office Supplies,Storage,117.96
CA-2017-158001,2017-08-23,27/08/2017,Standard Class,Jennifer Patt,Corporate,New York City,New York,East,Office Supplies,Art,21.3
CA-2017-158001,2017-08-23,27/08/2017,Standard Class,Jennifer Patt,Corporate,New York City,New York,East,Office Supplies,Appliances,1040.8
CA-2017-158001,2017-08-23,27/08/2017,Standard Class,Jennifer Patt,Corporate,New York City,New York,East,Office Supplies,Art,29.34
CA-2018-125745,2018-06-30,04/07/2018,Standard Class,Darrin Van Huff,Corporate,Memphis,Tennessee,South,Furniture,Furnishings,19.52
CA-2016-101154,2016-09-18,21/09/2016,First Class,Charlotte Melton,Consumer,San Diego,California,West,Office Supplies,Storage,443.92
US-2017-124163,2017-09-25,30/09/2017,Standard Class,Steve Chapman,Corporate,La Crosse,Wisconsin,Central,Technology,Accessories,499.95
US-2017-124163,2017-09-25,30/09/2017,Standard Class,Steve Chapman,Corporate,La Crosse,Wisconsin,Central,Office Supplies,Art,3.04
US-2017-124163,2017-09-25,30/09/2017,Standard Class,Steve Chapman,Corporate,La Crosse,Wisconsin,Central,Furniture,Chairs,201.96
US-2017-124163,2017-09-25,30/09/2017,Standard Class,Steve Chapman,Corporate,La Crosse,Wisconsin,Central,Furniture,Furnishings,68.64
CA-2017-121748,2017-10-24,28/10/2017,Second Class,Victoria Wilson,Corporate,Los Angeles,California,West,Technology,Accessories,100.0
CA-2017-121748,2017-10-24,28/10/2017,Second Class,Victoria Wilson,Corporate,Los Angeles,California,West,Technology,Accessories,359.98
CA-2015-126683,2015-09-29,01/10/2015,Second Class,Paul Prost,Home Office,Seattle,Washington,West,Furniture,Furnishings,6.16
CA-2015-126683,2015-09-29,01/10/2015,Second Class,Paul Prost,Home Office,Seattle,Washington,West,Furniture,Tables,2348.82
CA-2018-148810,2018-06-26,01/07/2018,Standard Class,Dan Reichenbach,Corporate,Miami,Florida,South,Office Supplies,Labels,13.872
CA-2018-148810,2018-06-26,01/07/2018,Standard Class,Dan Reichenbach,Corporate,Miami,Florida,South,Furniture,Chairs,273.552
US-2017-146066,2017-08-21,23/08/2017,Second Class,Rick Bensley,Home Office,Philadelphia,Pennsylvania,East,Furniture,Tables,815.292
CA-2015-127614,2015-02-11,15/02/2015,Standard Class,Natalie Fritzler,Consumer,Chesapeake,Virginia,South,Technology,Accessories,234.45
CA-2015-127614,2015-02-11,15/02/2015,Standard Class,Natalie Fritzler,Consumer,Chesapeake,Virginia,South,Furniture,Tables,1256.22
CA-2015-127614,2015-02-11,15/02/2015,Standard Class,Natalie Fritzler,Consumer,Chesapeake,Virginia,South,Office Supplies,Binders,17.46
CA-2017-101742,2017-09-23,28/09/2017,Second Class,Clay Rozendal,Home Office,New York City,New York,East,Office Supplies,Binders,10.528
CA-2016-134943,2016-12-05,06/12/2016,First Class,Stephanie Ulpright,Home Office,Ann Arbor,Michigan,Central,Office Supplies,Binders,152.8
CA-2018-123022,2018-09-03,08/09/2018,Standard Class,Sample Company A,Home Office,La Mesa,California,West,Office Supplies,Binders,82.56
CA-2018-123022,2018-09-03,08/09/2018,Standard Class,Sample Company A,Home Office,La Mesa,California,West,Technology,Accessories,284.97
CA-2018-113208,2018-03-26,02/04/2018,Standard Class,Michelle Lonsdale,Corporate,Dearborn,Michigan,Central,Furniture,Furnishings,60.84
CA-2015-154893,2015-12-21,27/12/2015,Standard Class,Gary McGarr,Consumer,San Diego,California,West,Furniture,Chairs,1325.76
CA-2015-154893,2015-12-21,27/12/2015,Standard Class,Gary McGarr,Consumer,San Diego,California,West,Furniture,Chairs,572.16
CA-2015-147900,2015-09-23,28/09/2015,Standard Class,Jim Kriz,Home Office,Lakewood,Ohio,East,Office Supplies,Paper,28.8
CA-2018-106355,2018-04-02,05/04/2018,First Class,Alyssa Tate,Home Office,Meriden,Connecticut,East,Office Supplies,Art,11.12
CA-2017-127985,2017-04-01,05/04/2017,Second Class,Daniel Byrd,Home Office,Columbus,Georgia,South,Furniture,Furnishings,7.04
CA-2016-166604,2016-05-15,20/05/2016,Second Class,Anna Häberlin,Corporate,Roswell,Georgia,South,Office Supplies,Envelopes,17.94
CA-2018-120719,2018-03-23,26/03/2018,First Class,Sanjit Jacobs,Home Office,Seattle,Washington,West,Office Supplies,Binders,34.76
CA-2018-127117,2018-04-14,19/04/2018,Standard Class,Harry Marie,Corporate,Morristown,New Jersey,East,Furniture,Furnishings,74.45
CA-2016-104241,2016-01-04,09/01/2016,Standard Class,Andrew Gjertsen,Corporate,Alexandria,Virginia,South,Furniture,Furnishings,192.22
CA-2018-168179,2018-11-02,07/11/2018,Standard Class,Joy Bell-,Consumer,Salt Lake City,Utah,West,Office Supplies,Paper,19.44
CA-2018-142342,2018-07-17,19/07/2018,Second Class,Anthony Johnson,Corporate,Apple Valley,California,West,Office Supplies,Paper,32.4
CA-2018-142342,2018-07-17,19/07/2018,Second Class,Anthony Johnson,Corporate,Apple Valley,California,West,Office Supplies,Envelopes,57.9
CA-2018-142342,2018-07-17,19/07/2018,Second Class,Anthony Johnson,Corporate,Apple Valley,California,West,Office Supplies,Storage,10.56
CA-2018-142342,2018-07-17,19/07/2018,Second Class,Anthony Johnson,Corporate,Apple Valley,California,West,Furniture,Bookcases,1194.165
CA-2018-109099,2018-10-06,11/10/2018,Standard Class,Muhammed MacIntyre,Corporate,New York City,New York,East,Office Supplies,Paper,40.99
US-2015-134187,2015-11-04,11/11/2015,Standard Class,Tiffany House,Corporate,Long Beach,California,West,Office Supplies,Art,2.94
CA-2017-145261,2017-12-18,21/12/2017,First Class,Adrian Hane,Home Office,Salem,Oregon,West,Office Supplies,Binders,45.24
CA-2017-145261,2017-12-18,21/12/2017,First Class,Adrian Hane,Home Office,Salem,Oregon,West,Office Supplies,Art,18.688
CA-2017-145261,2017-12-18,21/12/2017,First Class,Adrian Hane,Home Office,Salem,Oregon,West,Office Supplies,Paper,11.648
CA-2017-145261,2017-12-18,21/12/2017,First Class,Adrian Hane,Home Office,Salem,Oregon,West,Technology,Accessories,112.776
CA-2017-145261,2017-12-18,21/12/2017,First Class,Adrian Hane,Home Office,Salem,Oregon,West,Furniture,Tables,377.45
CA-2017-145261,2017-12-18,21/12/2017,First Class,Adrian Hane,Home Office,Salem,Oregon,West,Office Supplies,Labels,15.936
CA-2017-145261,2017-12-18,21/12/2017,First Class,Adrian Hane,Home Office,Salem,Oregon,West,Technology,Phones,28.68
CA-2017-108875,2017-09-24,01/10/2017,Standard Class,Craig Leslie,Home Office,Aurora,Colorado,West,Furniture,Furnishings,21.44
CA-2017-108875,2017-09-24,01/10/2017,Standard Class,Craig Leslie,Home Office,Aurora,Colorado,West,Office Supplies,Storage,511.056
CA-2017-141957,2017-07-21,21/07/2017,Same Day,Jason Gross,Corporate,Newark,Ohio,East,Office Supplies,Art,18.656
CA-2017-141957,2017-07-21,21/07/2017,Same Day,Jason Gross,Corporate,Newark,Ohio,East,Office Supplies,Binders,11.088
CA-2017-141957,2017-07-21,21/07/2017,Same Day,Jason Gross,Corporate,Newark,Ohio,East,Office Supplies,Storage,66.688
CA-2017-141957,2017-07-21,21/07/2017,Same Day,Jason Gross,Corporate,Newark,Ohio,East,Office Supplies,Storage,99.488
CA-2017-142405,2017-06-11,15/06/2017,Standard Class,Sanjit Engle,Consumer,Seattle,Washington,West,Office Supplies,Labels,14.62
CA-2017-142405,2017-06-11,15/06/2017,Standard Class,Sanjit Engle,Consumer,Seattle,Washington,West,Office Supplies,Binders,53.984
CA-2017-142405,2017-06-11,15/06/2017,Standard Class,Sanjit Engle,Consumer,Seattle,Washington,West,Technology,Accessories,389.97
CA-2016-141012,2016-06-09,11/06/2016,Second Class,Trudy Glocke,Consumer,Pocatello,Idaho,West,Furniture,Furnishings,355.36
CA-2016-141012,2016-06-09,11/06/2016,Second Class,Trudy Glocke,Consumer,Pocatello,Idaho,West,Technology,Phones,140.376
CA-2018-127922,2018-10-27,03/11/2018,Standard Class,Sally Hughsby,Corporate,Dallas,Texas,Central,Office Supplies,Envelopes,15.84
CA-2018-127922,2018-10-27,03/11/2018,Standard Class,Sally Hughsby,Corporate,Dallas,Texas,Central,Office Supplies,Paper,8.448
CA-2017-146318,2017-01-22,27/01/2017,Standard Class,Marc Crier,Consumer,Seattle,Washington,West,Office Supplies,Paper,12.96
CA-2015-135993,2015-05-28,02/06/2015,Standard Class,Patrick Jones,Corporate,Seattle,Washington,West,Technology,Phones,57.408
CA-2015-135993,2015-05-28,02/06/2015,Standard Class,Patrick Jones,Corporate,Seattle,Washington,West,Technology,Accessories,27.6
CA-2015-126802,2015-12-29,05/01/2016,Standard Class,Zuschuss Carroll,Consumer,Chicago,Illinois,Central,Furniture,Furnishings,38.976
CA-2017-143924,2017-07-28,03/08/2017,Standard Class,Steve Carroll,Home Office,Holland,Michigan,Central,Office Supplies,Fasteners,20.44
CA-2017-143924,2017-07-28,03/08/2017,Standard Class,Steve Carroll,Home Office,Holland,Michigan,Central,Office Supplies,Paper,109.92
CA-2017-141551,2017-09-24,30/09/2017,Standard Class,Benjamin Patterson,Consumer,Broken Arrow,Oklahoma,Central,Office Supplies,Binders,6.38
CA-2017-141551,2017-09-24,30/09/2017,Standard Class,Benjamin Patterson,Consumer,Broken Arrow,Oklahoma,Central,Office Supplies,Paper,6.48
CA-2015-164315,2015-04-02,08/04/2015,Standard Class,Rob Dowd,Consumer,Athens,Georgia,South,Office Supplies,Paper,15.84
CA-2015-164315,2015-04-02,08/04/2015,Standard Class,Rob Dowd,Consumer,Athens,Georgia,South,Technology,Phones,1049.93
CA-2015-164315,2015-04-02,08/04/2015,Standard Class,Rob Dowd,Consumer,Athens,Georgia,South,Office Supplies,Appliances,154.9
CA-2016-131072,2016-11-05,05/11/2016,Same Day,Ken Lonsdale,Consumer,Seattle,Washington,West,Office Supplies,Binders,98.352
CA-2015-131541,2015-07-28,28/07/2015,Same Day,Chloris Kastensmidt,Consumer,Apopka,Florida,South,Office Supplies,Fasteners,14.32
CA-2015-131541,2015-07-28,28/07/2015,Same Day,Chloris Kastensmidt,Consumer,Apopka,Florida,South,Furniture,Furnishings,129.888
CA-2015-131541,2015-07-28,28/07/2015,Same Day,Chloris Kastensmidt,Consumer,Apopka,Florida,South,Office Supplies,Envelopes,48.944
CA-2016-119550,2016-12-26,31/12/2016,Standard Class,Roger Barcio,Home Office,Houston,Texas,Central,Furniture,Chairs,275.058
US-2016-138093,2016-12-10,16/12/2016,Standard Class,Kalyca Meade,Corporate,Baltimore,Maryland,East,Office Supplies,Art,27.36
US-2016-138093,2016-12-10,16/12/2016,Standard Class,Kalyca Meade,Corporate,Baltimore,Maryland,East,Office Supplies,Paper,44.75
US-2016-138093,2016-12-10,16/12/2016,Standard Class,Kalyca Meade,Corporate,Baltimore,Maryland,East,Technology,Phones,134.99
US-2016-138093,2016-12-10,16/12/2016,Standard Class,Kalyca Meade,Corporate,Baltimore,Maryland,East,Office Supplies,Paper,26.4
US-2016-138093,2016-12-10,16/12/2016,Standard Class,Kalyca Meade,Corporate,Baltimore,Maryland,East,Furniture,Chairs,542.94
CA-2017-126165,2017-05-05,07/05/2017,Second Class,Amy Hunt,Consumer,San Francisco,California,West,Furniture,Tables,71.088
CA-2018-126123,2018-10-14,18/10/2018,Standard Class,Anthony Garverick,Home Office,Chicago,Illinois,Central,Office Supplies,Binders,27.396
CA-2018-126123,2018-10-14,18/10/2018,Standard Class,Anthony Garverick,Home Office,Chicago,Illinois,Central,Office Supplies,Binders,13.456
CA-2017-143441,2017-11-05,05/11/2017,Same Day,Evan Bailliet,Consumer,Laredo,Texas,Central,Office Supplies,Labels,11.84
CA-2018-148320,2018-11-03,08/11/2018,Standard Class,Paul Gonzalez,Consumer,San Francisco,California,West,Office Supplies,Paper,35.88
CA-2017-125661,2017-11-24,26/11/2017,First Class,Cathy Armstrong,Home Office,Cleveland,Ohio,East,Office Supplies,Envelopes,40.752
